,S,K,T,LSTM_price
6339,19398.5,17300.0,1.0,2026.28
6340,19996.35,19600.0,24.0,511.81
6341,19716.45,20950.0,1.0,7.64
6342,19306.05,18700.0,59.00000000000001,848.5
6343,19624.7,20800.0,7.0,7.79
6344,21418.65,21350.0,24.0,361.27
6345,21778.7,22700.0,63.00000000000001,221.54
6346,19794.7,22000.0,398.0,653.19
6347,19671.1,18500.0,1.0,1151.16
6348,19528.75,18700.0,86.00000000000001,1166.79
6349,19355.9,20050.0,52.0,118.32
6350,18755.9,23000.0,105.99999999999999,7.45
6351,21349.4,21850.0,13.0,107.86
6352,19497.3,18600.0,14.0,897.79
6353,19632.55,20150.0,1.0,9.4
6354,21349.4,22650.0,34.0,10.29
6355,20070.0,20300.0,1.0,42.13
6356,19646.05,18700.0,62.0,1166.56
6357,19543.1,19350.0,21.0,335.07
6358,21453.1,21550.0,23.0,295.37
6359,19140.9,18150.0,3.0,926.62
6360,19901.4,18000.0,463.0,3459.01
6361,18755.9,20150.0,8.0,7.45
6362,20855.1,21900.0,23.0,8.54
6363,19680.6,20700.0,2.0,8.09
6364,19659.9,21450.0,0.0,6.74
6365,19543.1,21400.0,48.99999999999999,7.18
6366,19386.7,19700.0,0.0,16.84
6367,20906.4,19100.0,79.0,2112.21
6368,19574.9,20400.0,9.0,8.74
6369,19331.8,19700.0,20.0,85.11
6370,19389.0,19350.0,86.00000000000001,595.96
6371,20686.8,20400.0,31.0,485.89
6372,19384.3,17900.0,15.0,1479.46
6373,20096.6,20350.0,8.0,80.41
6374,20901.15,21200.0,48.99999999999999,326.36
6375,18716.15,19500.0,44.0,72.56
6376,19281.75,20100.0,17.0,8.8
6377,19047.25,18450.0,34.0,651.6
6378,19833.15,20200.0,71.0,327.25
6379,21349.4,18800.0,6.0,2493.6
6380,19347.45,19700.0,15.0,59.81
6381,19727.05,19900.0,14.0,99.58
6382,18716.15,19100.0,2.0,14.87
6383,19811.5,19750.0,16.0,217.59
6384,18665.5,19100.0,34.0,124.71
6385,19342.65,20750.0,30.0,7.8
6386,19444.0,19850.0,36.0,119.32
6387,18771.25,19450.0,7.0,9.11
6388,19543.1,21000.0,140.0,231.9
6389,19811.85,19900.0,36.0,286.23
6390,19996.35,18750.0,3.0,1178.19
6391,20133.3,19950.0,17.0,316.53
6392,20192.35,18900.0,6.0,1258.05
6393,19742.35,17800.0,7.0,1916.56
6394,19079.6,19550.0,9.0,12.28
6395,19611.05,18850.0,1.0,733.88
6396,19659.9,17100.0,35.0,2612.84
6397,19526.55,19450.0,29.0,312.15
6398,19833.15,19300.0,71.0,889.37
6399,18989.15,21000.0,15.0,6.74
6400,19811.35,19900.0,15.0,149.62
6401,19659.9,19500.0,35.0,395.26
6402,19306.05,19050.0,59.00000000000001,589.8
6403,19889.7,20000.0,2.0,86.46
6404,18755.9,18850.0,22.0,194.25
6405,19545.75,20100.0,14.0,9.41
6406,19733.55,20800.0,2.0,7.97
6407,19230.6,19100.0,20.0,286.83
6408,18826.0,18750.0,27.0,277.63
6409,19570.85,18500.0,23.0,1099.18
6410,20969.4,21500.0,83.0,396.38
6411,19406.7,21150.0,9.0,6.74
6412,19543.1,20300.0,0.0,8.74
6413,19443.5,21400.0,22.0,6.74
6414,21441.35,19000.0,93.0,2800.25
6415,19727.05,20100.0,14.0,52.18
6416,19675.45,20550.0,71.0,135.35
6417,19435.3,20800.0,27.0,7.69
6418,19122.15,20850.0,36.0,7.18
6419,19428.3,21000.0,48.0,7.87
6420,19727.05,20600.0,21.0,8.92
6421,19542.65,21000.0,69.0,8.52
6422,19497.3,17600.0,21.0,1875.19
6423,19574.9,19150.0,51.00000000000001,690.91
6424,19794.7,19800.0,20.0,247.99
6425,21150.15,20300.0,1.0,803.74
6426,19659.9,19900.0,63.00000000000001,354.3
6427,19753.8,17900.0,31.0,1868.01
6428,19672.35,17800.0,3.0,1818.7
6429,19381.65,20300.0,7.0,8.46
6430,19742.35,20800.0,0.0,7.93
6431,19542.65,19550.0,34.0,294.07
6432,21441.35,22350.0,9.0,8.83
6433,19439.4,20450.0,16.0,8.49
6434,19047.25,20450.0,62.0,8.19
6435,19355.9,18250.0,3.0,1025.81
6436,19406.7,20100.0,51.00000000000001,114.14
6437,20192.35,20050.0,6.0,217.4
6438,20969.4,22350.0,20.0,7.74
6439,18755.45,18700.0,38.0,338.92
6440,19778.3,17000.0,519.0,4202.66
6441,20901.15,18850.0,7.0,2038.49
6442,19122.15,20450.0,64.0,18.53
6443,19512.35,19400.0,80.0,604.72
6444,19543.1,18500.0,0.0,979.08
6445,19281.75,20100.0,10.0,8.63
6446,19436.1,20250.0,22.0,9.03
6447,18688.1,17850.0,0.0,812.48
6448,19543.1,17000.0,21.0,2510.64
6449,19396.45,18000.0,37.0,1485.59
6450,19140.9,19000.0,17.0,266.14
6451,19253.8,18200.0,14.0,1093.05
6452,19381.65,19400.0,7.0,146.21
6453,19545.75,19450.0,14.0,210.36
6454,19811.85,20250.0,1.0,9.63
6455,19811.85,20800.0,15.0,8.58
6456,19632.55,19950.0,8.0,47.85
6457,20997.1,20100.0,3.0,902.99
6458,19517.0,18350.0,6.0,1058.87
6459,20901.15,18400.0,21.0,2541.09
6460,19523.55,21450.0,28.0,6.74
6461,19993.2,20300.0,79.0,368.48
6462,18688.1,17250.0,14.0,1465.76
6463,19811.5,20850.0,2.0,8.08
6464,18716.15,17000.0,44.0,1805.17
6465,20133.15,20150.0,28.0,278.05
6466,19611.05,20200.0,22.0,35.1
6467,21182.7,21400.0,14.0,142.75
6468,19395.3,18900.0,21.0,586.25
6469,19133.25,20400.0,0.0,7.42
6470,19819.95,19900.0,13.0,145.97
6471,21654.75,21500.0,29.0,501.71
6472,21150.15,21000.0,22.0,426.63
6473,20267.9,22000.0,27.0,7.03
6474,19133.25,18700.0,7.0,410.59
6475,19632.55,18100.0,50.0,1655.33
6476,19365.25,21450.0,14.0,6.74
6477,19689.85,22000.0,261.0,269.19
6478,19386.7,18000.0,0.0,1341.77
6479,19122.15,20250.0,8.0,8.01
6480,19512.35,20500.0,24.0,8.53
6481,19638.3,19700.0,13.0,122.95
6482,19413.75,20700.0,21.0,7.88
6483,21778.7,22000.0,35.0,338.98
6484,19733.55,20900.0,2.0,7.73
6485,19574.9,19500.0,30.0,307.21
6486,19727.05,20250.0,7.0,9.48
6487,18989.15,21300.0,15.0,6.74
6488,18691.2,18500.0,24.0,368.96
6489,19526.55,20150.0,1.0,8.98
6490,18665.5,18600.0,20.0,268.0
6491,19384.3,20100.0,8.0,8.99
6492,20133.3,21650.0,17.0,7.2
6493,21418.65,19500.0,17.0,1915.13
6494,19653.5,20250.0,83.0,252.78
6495,19731.8,19100.0,69.0,970.73
6496,19638.3,20700.0,62.0,51.79
6497,21255.05,21500.0,35.0,269.11
6498,19794.0,17000.0,77.0,2971.54
6499,19355.9,18150.0,3.0,1158.13
6500,18856.85,19350.0,1.0,9.5
6501,19731.75,20000.0,73.0,372.67
6502,20855.1,21100.0,86.00000000000001,500.43
6503,19733.55,19250.0,58.0,780.71
6504,20103.1,19350.0,0.0,739.28
6505,18857.25,18150.0,35.0,852.07
6506,19122.15,21050.0,8.0,6.74
6507,20686.8,18700.0,3.0,1849.81
6508,20192.35,20000.0,40.99999999999999,476.6
6509,19265.8,21150.0,13.0,6.74
6510,19434.55,20950.0,17.0,7.3
6511,19811.35,20700.0,22.0,8.85
6512,19331.8,20850.0,13.0,7.06
6513,19794.7,21500.0,6.0,6.74
6514,19745.0,18100.0,13.0,1585.11
6515,19996.35,21300.0,24.0,7.93
6516,19381.65,19850.0,56.0,215.89
6517,19411.75,20500.0,24.0,8.48
6518,19322.55,17600.0,10.0,1664.0
6519,19716.45,20650.0,8.0,8.47
6520,19659.9,19100.0,35.0,703.74
6521,19528.75,20650.0,16.0,8.03
6522,20855.1,19500.0,23.0,1373.67
6523,20103.1,18000.0,105.0,2461.24
6524,18665.5,20050.0,13.0,7.57
6525,19742.35,21000.0,70.0,63.23
6526,19979.15,20850.0,28.0,9.1
6527,19674.55,21350.0,10.0,6.74
6528,19413.75,17850.0,0.0,1496.71
6529,19753.8,20000.0,24.0,123.31
6530,19230.6,19750.0,55.00000000000001,159.4
6531,19140.9,20150.0,31.0,8.64
6532,19396.45,19150.0,37.0,478.19
6533,19783.4,19600.0,9.0,266.96
6534,19765.2,20400.0,70.0,202.29
6535,19230.6,20250.0,27.0,8.7
6536,21150.15,22100.0,1.0,8.21
6537,19778.3,19450.0,15.0,404.33
6538,19253.8,20750.0,0.0,6.85
6539,18856.85,18900.0,1.0,98.69
6540,19833.15,21150.0,8.0,7.53
6541,20906.4,21350.0,30.0,155.2
6542,19794.7,19900.0,13.0,160.38
6543,19434.55,20900.0,3.0,7.12
6544,19047.25,20350.0,89.99999999999999,74.42
6545,19526.55,19600.0,22.0,199.6
6546,21654.75,21800.0,15.0,255.41
6547,19638.3,21600.0,20.0,6.74
6548,19542.65,19200.0,13.0,413.76
6549,19802.0,21000.0,63.00000000000001,61.15
6550,19133.25,21400.0,28.0,6.74
6551,19624.7,21450.0,0.0,6.74
6552,19542.65,19950.0,27.0,95.87
6553,19742.35,18500.0,0.0,1193.47
6554,19671.1,20050.0,71.0,297.09
6555,19794.0,20350.0,48.99999999999999,138.02
6556,20906.4,19900.0,44.0,1207.62
6557,19564.5,18450.0,6.0,1031.47
6558,19653.5,20500.0,13.0,8.78
6559,19749.25,19850.0,2.0,70.16
6560,19393.6,20300.0,17.0,8.73
6561,19428.3,19550.0,27.0,214.63
6562,19802.0,19300.0,21.0,609.04
6563,20686.8,19250.0,3.0,1356.84
6564,19653.5,19100.0,6.0,521.88
6565,20096.6,20500.0,36.0,145.09
6566,19528.75,20200.0,86.00000000000001,231.64
6567,19281.75,20000.0,248.0,826.84
6568,19528.8,19000.0,297.0,1748.8
6569,20926.35,21600.0,8.0,9.24
6570,19310.15,24000.0,40.99999999999999,7.17
6571,19996.35,19000.0,3.0,940.88
6572,19694.0,20850.0,24.0,8.32
6573,20103.1,18900.0,7.0,1181.57
6574,20926.35,21150.0,29.0,232.15
6575,19526.55,19600.0,29.0,240.56
6576,19742.35,21050.0,0.0,7.28
6577,19731.75,19300.0,44.99999999999999,683.92
6578,19638.3,20650.0,6.0,8.07
6579,19310.15,22000.0,223.0,182.08
6580,19386.7,18850.0,63.00000000000001,842.4
6581,20686.8,15000.0,115.0,5833.0
6582,21150.15,19300.0,8.0,1838.54
6583,19680.6,15000.0,65.0,4806.14
6584,19745.0,21400.0,6.0,6.74
6585,21453.1,20150.0,9.0,1320.26
6586,19731.75,21050.0,24.0,7.9
6587,19979.15,18000.0,42.0,2038.15
6588,19611.05,19400.0,8.0,279.08
6589,19434.55,19700.0,24.0,117.11
6590,19265.8,20400.0,62.0,51.2
6591,19133.25,19200.0,14.0,134.88
6592,19901.4,13000.0,8.0,6932.03
6593,19406.7,19150.0,2.0,261.0
6594,19281.75,20400.0,38.0,8.52
6595,19355.9,18850.0,80.0,884.89
6596,19745.0,19200.0,40.99999999999999,706.6
6597,19794.0,15000.0,77.0,4911.1
6598,19523.55,18850.0,0.0,601.07
6599,20686.8,19400.0,17.0,1236.24
6600,20192.35,19500.0,831.0,3462.17
6601,19632.55,20100.0,22.0,67.28
6602,20926.35,21800.0,29.0,43.27
6603,21182.7,21600.0,42.0,213.65
6604,19689.85,21300.0,16.0,6.81
6605,19133.25,17500.0,0.0,1515.87
6606,18755.45,17900.0,3.0,844.18
6607,19133.25,18000.0,7.0,1074.13
6608,19411.75,19750.0,52.0,231.15
6609,19425.35,20500.0,76.0,113.12
6610,19411.75,20600.0,10.0,7.93
6611,19122.15,20700.0,64.0,8.15
6612,21418.65,25000.0,101.0,7.45
6613,20103.1,20450.0,14.0,66.62
6614,19398.5,19400.0,56.99999999999999,421.75
6615,18826.0,20050.0,76.0,77.59
6616,19122.15,19550.0,22.0,78.79
6617,18716.15,23000.0,107.0,7.43
6618,19731.8,20600.0,69.0,154.28
6619,19794.7,20850.0,34.0,8.88
6620,19811.5,18500.0,44.0,1424.31
6621,19528.8,19800.0,52.0,244.0
6622,19281.75,21050.0,31.0,6.74
6623,20901.15,19700.0,0.0,1155.01
6624,20070.0,20900.0,43.00000000000001,55.02
6625,19833.15,18950.0,1.0,863.46
6626,19689.85,20050.0,23.0,79.82
6627,19646.05,17500.0,34.0,2184.7
6628,18691.2,19700.0,3.0,8.28
6629,18989.15,19300.0,8.0,51.93
6630,19393.6,20850.0,3.0,7.1
6631,20686.8,20250.0,31.0,596.72
6632,20906.4,21000.0,44.0,390.02
6633,19306.05,20350.0,17.0,8.35
6634,18857.25,18700.0,35.0,423.04
6635,21418.65,21700.0,31.0,235.88
6636,18972.1,19600.0,29.0,55.63
6637,19230.6,18400.0,27.0,896.74
6638,18755.45,18600.0,31.0,371.23
6639,19802.0,17850.0,7.0,1934.93
6640,21349.4,18400.0,34.0,3022.83
6641,19189.05,19950.0,20.0,9.17
6642,19413.75,17450.0,0.0,1889.94
6643,21150.15,19100.0,1.0,2154.79
6644,19079.6,20000.0,2.0,8.26
6645,18857.25,22000.0,63.00000000000001,6.8
6646,20686.8,20150.0,3.0,505.25
6647,18665.5,19200.0,69.0,238.03
6648,19653.5,21100.0,83.0,46.29
6649,19753.8,21100.0,17.0,7.62
6650,19497.3,19200.0,21.0,419.2
6651,18972.1,16400.0,29.0,2571.18
6652,19443.55,19400.0,17.0,228.22
6653,19047.25,18800.0,6.0,224.47
6654,19443.5,19950.0,22.0,58.77
6655,19632.55,18500.0,78.0,1415.99
6656,19322.55,18500.0,24.0,888.66
6657,19435.3,18900.0,13.0,506.12
6658,19993.2,20300.0,9.0,52.86
6659,18989.15,18300.0,56.99999999999999,935.79
6660,19783.4,19950.0,37.0,248.59
6661,19439.4,20800.0,2.0,7.38
6662,19819.95,20150.0,20.0,88.01
6663,19901.4,21700.0,22.0,6.74
6664,19733.55,19850.0,16.0,137.06
6665,19386.7,20350.0,35.0,8.96
6666,20901.15,20600.0,14.0,443.84
6667,20267.9,19450.0,55.00000000000001,1049.62
6668,19253.8,20250.0,14.0,8.41
6669,18771.25,19700.0,0.0,8.39
6670,19680.6,20600.0,37.0,31.8
6671,19731.75,20100.0,17.0,69.85
6672,19778.3,22000.0,64.0,6.74
6673,19638.3,20000.0,272.0,1074.28
6674,21778.7,22800.0,14.0,8.69
6675,19778.3,21100.0,1.0,7.37
6676,19386.7,19300.0,7.0,182.44
6677,19281.75,19000.0,38.0,503.79
6678,19047.25,18900.0,6.0,175.96
6679,18826.0,18450.0,76.0,755.23
6680,19517.0,18800.0,55.00000000000001,889.18
6681,20997.1,20700.0,80.0,867.08
6682,19322.55,18000.0,10.0,1280.89
6683,19545.75,20400.0,7.0,8.51
6684,20906.4,19800.0,44.0,1298.67
6685,19396.45,21350.0,9.0,6.74
6686,19671.1,19000.0,1.0,621.51
6687,19597.3,17500.0,143.0,2536.43
6688,18856.85,20050.0,8.0,7.91
6689,19675.45,19550.0,43.00000000000001,386.54
6690,20969.4,19650.0,6.0,1276.58
6691,19428.3,21200.0,20.0,6.74
6692,19411.75,22000.0,416.0,527.97
6693,21255.05,21350.0,7.0,161.76
6694,19716.45,18550.0,8.0,1132.01
6695,19794.0,17800.0,48.99999999999999,2105.52
6696,19395.3,21200.0,0.0,6.74
6697,21255.05,20600.0,35.0,840.97
6698,19439.4,18300.0,16.0,1143.43
6699,19384.3,20850.0,1.0,7.09
6700,19674.55,19700.0,38.0,303.25
6701,20926.35,21050.0,1.0,103.48
6702,19411.75,18950.0,24.0,565.92
6703,19783.4,21050.0,2.0,7.57
6704,19047.25,19050.0,6.0,103.64
6705,19253.8,20900.0,28.0,7.11
6706,19624.7,20000.0,42.0,153.78
6707,19406.7,18850.0,2.0,517.73
6708,19517.0,20950.0,27.0,7.55
6709,21418.65,20400.0,3.0,940.45
6710,20267.9,18800.0,6.0,1438.61
6711,19811.5,20250.0,16.0,40.86
6712,19542.65,20650.0,40.99999999999999,8.77
6713,19624.7,15000.0,161.0,4933.1
6714,19436.1,20350.0,85.0,169.76
6715,19443.55,19700.0,3.0,41.01
6716,20133.3,21600.0,17.0,7.32
6717,19889.7,20950.0,9.0,8.26
6718,20096.6,19400.0,1.0,693.08
6719,19727.05,19650.0,48.99999999999999,418.84
6720,19526.55,20600.0,15.0,8.14
6721,19434.55,19200.0,3.0,258.89
6722,19611.05,20500.0,22.0,8.9
6723,21441.35,20900.0,16.0,722.28
6724,19811.35,19150.0,1.0,615.26
6725,19751.05,19700.0,6.0,170.73
6726,18817.4,17750.0,2.0,1015.67
6727,19365.25,20800.0,42.0,8.02
6728,18989.15,18700.0,85.0,784.15
6729,19047.25,19850.0,6.0,8.45
6730,20133.3,20050.0,24.0,289.75
6731,19434.55,18000.0,500.0,3045.64
6732,21731.4,23150.0,27.0,7.97
6733,20926.35,21100.0,1.0,90.95
6734,19079.6,18000.0,149.0,1675.57
6735,18771.25,19400.0,21.0,30.65
6736,21456.65,21950.0,6.0,71.72
6737,19979.15,20050.0,0.0,75.16
6738,21453.1,21800.0,2.0,82.05
6739,18755.9,17000.0,105.99999999999999,2088.2
6740,19465.0,20450.0,43.00000000000001,25.63
6741,20906.4,21650.0,9.0,9.08
6742,19671.1,20000.0,1.0,9.72
6743,19347.45,20100.0,8.0,8.95
6744,20926.35,21450.0,15.0,66.38
6745,19675.45,18050.0,15.0,1572.65
6746,21418.65,21600.0,3.0,116.43
6747,19406.7,16000.0,51.00000000000001,3451.86
6748,19731.8,18200.0,40.99999999999999,1639.9
6749,19395.3,19650.0,0.0,38.39
6750,19731.8,20300.0,40.99999999999999,124.4
6751,19674.25,18850.0,6.0,808.46
6752,20686.8,19100.0,3.0,1500.52
6753,19355.9,19000.0,10.0,379.7
6754,21453.1,20350.0,37.0,1267.79
6755,19393.6,19200.0,3.0,208.89
6756,20267.9,21600.0,34.0,8.15
6757,18755.45,18600.0,10.0,243.63
6758,19671.1,20650.0,1.0,8.11
6759,20997.1,26000.0,108.0,7.76
6760,19395.3,18850.0,7.0,554.05
6761,20901.15,21450.0,28.0,127.59
6762,19778.3,18600.0,36.0,1260.93
6763,19542.65,20000.0,433.0,1587.56
6764,21255.05,21900.0,35.0,139.79
6765,19528.75,20900.0,16.0,7.41
6766,19680.6,18550.0,37.0,1234.81
6767,19436.1,21250.0,15.0,6.74
6768,18989.15,19650.0,1.0,8.97
6769,19742.35,17700.0,7.0,2028.61
6770,20133.3,19850.0,17.0,393.74
6771,21441.35,22050.0,2.0,35.91
6772,20096.6,18300.0,8.0,1757.57
6773,19133.25,19950.0,14.0,8.79
6774,19811.35,19850.0,29.0,248.42
6775,19342.65,17000.0,121.0,2702.79
6776,19811.5,11000.0,72.0,8738.81
6777,19322.55,19200.0,10.0,221.7
6778,21778.7,21550.0,14.0,441.1
6779,21453.1,20800.0,9.0,711.91
6780,19413.75,18950.0,0.0,437.26
6781,21453.1,20400.0,2.0,1009.53
6782,19443.55,18200.0,17.0,1257.85
6783,21441.35,21650.0,65.0,525.44
6784,19611.05,20300.0,50.0,108.6
6785,18817.4,18250.0,2.0,539.12
6786,19381.65,19900.0,28.0,87.32
6787,20855.1,20050.0,30.0,890.85
6788,20937.7,21700.0,1.0,8.83
6789,19322.55,22000.0,542.0,711.74
6790,19753.8,20450.0,59.00000000000001,149.08
6791,21654.75,21050.0,29.0,843.91
6792,19523.55,18200.0,28.0,1360.07
6793,21778.7,22300.0,21.0,138.91
6794,19396.45,19600.0,37.0,213.33
6795,19265.8,20800.0,20.0,7.19
6796,20969.4,18700.0,20.0,2297.58
6797,20686.8,18800.0,3.0,1751.85
6798,19122.15,25000.0,155.0,7.85
6799,18771.25,18150.0,0.0,612.35
6800,19731.75,21200.0,31.0,7.69
6801,19745.0,22000.0,887.0000000000001,1808.4
6802,21418.65,20650.0,38.0,966.21
6803,19672.35,17300.0,3.0,2336.73
6804,19122.15,20100.0,22.0,8.69
6805,19794.0,19100.0,14.0,700.65
6806,19653.5,19000.0,55.00000000000001,877.05
6807,19189.05,17500.0,13.0,1631.13
6808,19733.55,18800.0,30.0,999.0
6809,21255.05,21900.0,21.0,80.42
6810,18755.45,20100.0,3.0,7.37
6811,19638.3,18850.0,27.0,819.42
6812,19979.15,19900.0,0.0,147.0
6813,21441.35,21100.0,16.0,566.62
6814,18856.85,19700.0,36.0,33.67
6815,19122.15,19850.0,36.0,57.82
6816,19434.55,20150.0,17.0,9.24
6817,21255.05,24000.0,371.0,539.56
6818,19331.8,19700.0,83.0,372.28
6819,19745.0,13000.0,69.0,6926.74
6820,19751.05,21150.0,13.0,7.38
6821,19733.55,17500.0,2.0,2154.23
6822,19545.75,19750.0,28.0,144.04
6823,19523.55,20150.0,63.00000000000001,167.89
6824,19434.55,21000.0,17.0,7.18
6825,19398.5,19200.0,85.0,712.68
6826,21778.7,20950.0,7.0,858.07
6827,21255.05,21100.0,28.0,418.77
6828,19253.8,20300.0,14.0,8.28
6829,18665.5,19500.0,69.0,149.98
6830,19545.75,20900.0,14.0,7.44
6831,19497.3,21000.0,84.0,56.43
6832,19778.3,19850.0,15.0,165.16
6833,19425.35,19550.0,20.0,164.03
6834,19436.1,19200.0,85.0,738.43
6835,19310.15,18350.0,13.0,970.96
6836,19347.45,18000.0,56.99999999999999,1557.17
6837,19381.65,19700.0,56.0,283.54
6838,19047.25,18400.0,34.0,689.96
6839,19413.75,19800.0,28.0,101.32
6840,20906.4,19100.0,44.0,1940.26
6841,19443.55,18900.0,10.0,551.9
6842,19122.15,18000.0,246.0,2072.81
6843,19794.0,16000.0,77.0,3936.34
6844,18755.45,21000.0,192.0,189.05
6845,19996.35,18700.0,3.0,1230.79
6846,19265.8,21200.0,62.0,7.18
6847,18688.1,19000.0,77.0,364.9
6848,19436.1,21150.0,8.0,6.74
6849,20103.1,21050.0,0.0,8.33
6850,19819.95,20850.0,20.0,8.56
6851,19833.15,20100.0,8.0,55.0
6852,19133.25,21000.0,56.0,7.22
6853,19745.0,19750.0,13.0,169.42
6854,19542.65,19050.0,6.0,483.06
6855,18688.1,19150.0,0.0,9.54
6856,19733.55,20950.0,9.0,7.74
6857,19395.3,19400.0,21.0,231.66
6858,20906.4,21800.0,2.0,8.56
6859,19794.0,21200.0,48.99999999999999,8.16
6860,20096.6,21100.0,36.0,10.13
6861,19528.75,18500.0,268.0,2067.54
6862,19381.65,17700.0,0.0,1611.7
6863,20686.8,20150.0,10.0,546.85
6864,21418.65,21200.0,17.0,392.04
6865,19406.7,18600.0,23.0,851.09
6866,19765.2,18900.0,0.0,789.75
6867,19689.85,19950.0,23.0,104.2
6868,19444.0,19200.0,22.0,384.17
6869,19512.35,20650.0,17.0,7.99
6870,19122.15,20050.0,36.0,12.73
6871,19638.3,20350.0,13.0,8.96
6872,19395.3,20650.0,28.0,8.17
6873,19811.5,20650.0,16.0,8.86
6874,18665.5,19750.0,6.0,8.16
6875,19384.3,18100.0,50.0,1437.28
6876,19331.8,17500.0,83.0,2049.12
6877,19672.35,18200.0,38.0,1547.57
6878,19680.6,19600.0,30.0,327.46
6879,20096.6,21400.0,29.0,8.09
6880,19833.15,19800.0,22.0,247.17
6881,21453.1,22650.0,9.0,7.99
6882,19689.85,19700.0,9.0,127.23
6883,20855.1,21500.0,16.0,37.46
6884,19674.25,20900.0,13.0,7.8
6885,19742.35,21100.0,70.0,41.42
6886,21456.65,21000.0,377.0,2160.15
6887,19753.8,19850.0,31.0,230.48
6888,19439.4,19650.0,16.0,102.0
6889,19597.3,21050.0,17.0,7.4
6890,19570.85,20500.0,23.0,8.77
6891,19517.0,19000.0,13.0,490.09
6892,18716.15,19350.0,16.0,9.43
6893,19742.35,21500.0,0.0,6.74
6894,20070.0,19200.0,1.0,815.56
6895,19783.4,21000.0,65.0,58.4
6896,19996.35,19800.0,44.99999999999999,484.49
6897,20969.4,20850.0,27.0,394.39
6898,19778.3,20050.0,22.0,121.35
6899,19811.85,19800.0,64.0,495.19
6900,19694.0,20000.0,129.0,635.59
6901,19347.45,20950.0,8.0,6.83
6902,19365.25,20250.0,0.0,8.45
6903,19347.45,18200.0,1.0,1113.48
6904,18857.25,18250.0,14.0,655.49
6905,19675.45,19300.0,1.0,310.36
6906,19079.6,21150.0,9.0,6.74
6907,20133.15,18800.0,7.0,1315.62
6908,19689.85,20000.0,170.0,712.76
6909,19310.15,18500.0,6.0,781.3
6910,21182.7,19700.0,7.0,1443.51
6911,19543.1,19850.0,21.0,100.04
6912,19395.3,20300.0,0.0,8.43
6913,18665.5,18500.0,34.0,423.0
6914,21418.65,22250.0,31.0,82.77
6915,19517.0,20900.0,6.0,7.19
6916,19638.3,19800.0,6.0,63.12
6917,20906.4,21300.0,2.0,46.13
6918,19347.45,19750.0,29.0,98.27
6919,19996.35,20100.0,3.0,78.71
6920,19751.05,19100.0,13.0,661.46
6921,19406.7,21300.0,2.0,6.74
6922,18755.9,18000.0,1.0,769.13
6923,20133.15,20800.0,14.0,9.28
6924,19545.75,19400.0,84.0,630.74
6925,20133.3,21050.0,38.0,24.48
6926,19398.5,19600.0,8.0,71.84
6927,19389.0,19050.0,16.0,418.13
6928,19672.35,19900.0,38.0,224.13
6929,19570.85,19150.0,9.0,427.7
6930,20133.15,20200.0,0.0,101.0
6931,19411.75,18750.0,24.0,733.4
6932,19794.0,21500.0,48.99999999999999,7.44
6933,19331.8,18250.0,20.0,1088.5
6934,19542.65,19250.0,40.99999999999999,546.87
6935,19281.75,19600.0,17.0,86.43
6936,21418.65,22950.0,17.0,7.19
6937,19716.45,21400.0,29.0,7.11
6938,18856.85,18050.0,8.0,824.9
6939,19381.65,17800.0,28.0,1618.88
6940,19745.0,18000.0,40.99999999999999,1797.49
6941,18989.15,18300.0,8.0,665.85
6942,19428.3,19800.0,13.0,60.44
6943,20937.7,20900.0,50.0,479.31
6944,21456.65,21100.0,6.0,470.19
6945,19497.3,18900.0,0.0,580.52
6946,19979.15,20150.0,70.0,406.17
6947,19411.75,19100.0,17.0,410.31
6948,19517.0,18050.0,27.0,1444.58
6949,19794.0,20100.0,0.0,22.13
6950,21255.05,19400.0,14.0,1816.96
6951,20926.35,19050.0,8.0,1829.37
6952,21441.35,26000.0,366.0,259.43
6953,19281.75,19900.0,10.0,9.15
6954,19716.45,19650.0,1.0,138.28
6955,19436.1,21550.0,56.99999999999999,6.74
6956,19465.0,19250.0,71.0,652.54
6957,19811.35,21400.0,15.0,6.98
6958,19365.25,21250.0,14.0,6.74
6959,19731.75,20750.0,10.0,8.32
6960,19528.8,20000.0,3.0,9.47
6961,19672.35,21350.0,3.0,6.74
6962,19783.4,18900.0,2.0,854.19
6963,18989.15,21700.0,29.0,6.74
6964,18816.7,20200.0,16.0,7.57
6965,19517.0,18000.0,510.0,3126.77
6966,19230.6,20950.0,13.0,6.74
6967,18771.25,18000.0,14.0,809.15
6968,19411.75,19900.0,80.0,295.36
6969,18857.25,17500.0,63.00000000000001,1586.56
6970,19659.9,20400.0,0.0,8.66
6971,19523.55,19150.0,28.0,503.52
6972,19672.35,19900.0,17.0,114.35
6973,19140.9,17400.0,31.0,1750.71
6974,21453.1,21750.0,9.0,126.18
6975,19545.75,20100.0,0.0,9.17
6976,19465.0,19200.0,71.0,688.91
6977,19765.2,18300.0,0.0,1368.18
6978,19230.6,19550.0,55.00000000000001,247.41
6979,20926.35,21300.0,15.0,102.87
6980,18755.9,18800.0,29.0,253.54
6981,19435.3,19950.0,13.0,9.47
6982,19528.75,18000.0,86.00000000000001,1804.85
6983,19833.15,21050.0,8.0,7.77
6984,19611.05,20500.0,85.0,171.34
6985,19331.8,18800.0,13.0,530.78
6986,19395.3,19500.0,14.0,144.09
6987,21349.4,21450.0,20.0,295.31
6988,19517.0,19750.0,13.0,78.58
