,S,K,T,GRU_price
6210,21453.1,22250.0,37.0,90.36
6211,19413.75,18150.0,7.0,1216.79
6212,19646.05,20050.0,13.0,32.05
6213,19443.55,17800.0,17.0,1636.12
6214,19434.55,20000.0,3.0,2.43
6215,19689.85,20100.0,2.0,2.43
6216,19664.7,18500.0,65.0,1384.35
6217,19794.7,20150.0,6.0,15.66
6218,19574.9,20300.0,2.0,2.43
6219,19265.8,22000.0,216.0,110.88
6220,21456.65,19900.0,13.0,1601.01
6221,20926.35,21650.0,8.0,2.43
6222,19281.75,20300.0,17.0,2.43
6223,19331.8,17000.0,83.0,2628.96
6224,19646.05,19800.0,13.0,76.86
6225,19653.5,20250.0,6.0,2.43
6226,19731.75,19500.0,17.0,292.85
6227,19632.55,18600.0,50.0,1172.19
6228,19122.15,20300.0,8.0,2.43
6229,18989.15,19550.0,22.0,21.91
6230,19901.4,20000.0,99.0,578.2
6231,19281.75,20250.0,31.0,2.43
6232,19731.8,19800.0,34.0,256.46
6233,19731.75,21300.0,24.0,2.43
6234,21778.7,21100.0,21.0,794.67
6235,21456.65,19500.0,13.0,2004.91
6236,19694.0,17000.0,129.0,3184.91
6237,21255.05,20200.0,0.0,1026.25
6238,18826.0,18650.0,13.0,244.62
6239,18755.9,21000.0,197.0,138.09
6240,19133.25,19500.0,21.0,49.82
6241,19365.25,20500.0,42.0,2.43
6242,19542.65,21200.0,20.0,2.43
6243,20686.8,21300.0,3.0,2.43
6244,19671.1,18750.0,1.0,871.56
6245,20267.9,19500.0,89.99999999999999,1160.21
6246,19439.4,20350.0,16.0,2.43
6247,19526.55,19350.0,8.0,230.68
6248,19281.75,19350.0,38.0,263.69
6249,19395.3,17600.0,0.0,1727.06
6250,20926.35,22250.0,15.0,2.43
6251,20192.35,21100.0,13.0,2.43
6252,21654.75,17500.0,29.0,4304.45
6253,19512.35,19600.0,10.0,81.07
6254,19413.75,17900.0,14.0,1482.18
6255,19384.3,19550.0,22.0,106.11
6256,19528.75,19400.0,86.00000000000001,632.82
6257,18691.2,18650.0,17.0,190.77
6258,19331.8,19050.0,6.0,284.46
6259,21255.05,21550.0,21.0,128.26
6260,18755.45,17200.0,10.0,1574.58
6261,20969.4,20800.0,6.0,258.73
6262,19389.0,20000.0,177.0,584.83
6263,19265.8,20400.0,13.0,2.43
6264,21456.65,22100.0,40.99999999999999,124.7
6265,18688.1,18800.0,42.0,255.54
6266,19753.8,19950.0,17.0,79.06
6267,19632.55,19050.0,22.0,594.87
6268,19389.0,20050.0,9.0,2.43
6269,20855.1,18900.0,23.0,2019.16
6270,18856.85,17200.0,1.0,1593.84
6271,20267.9,19450.0,27.0,886.19
6272,19574.9,20900.0,9.0,2.43
6273,19749.25,21100.0,9.0,2.43
6274,19443.5,20900.0,50.0,2.43
6275,18856.85,18600.0,29.0,390.8
6276,19833.15,20000.0,71.0,395.63
6277,19443.55,20200.0,24.0,2.43
6278,19674.55,17500.0,94.00000000000001,2513.28
6279,19310.15,19150.0,20.0,272.41
6280,20855.1,21650.0,51.00000000000001,111.56
6281,19396.45,20400.0,65.0,66.55
6282,19674.25,19800.0,69.0,391.82
6283,19996.35,20800.0,17.0,2.43
6284,19716.45,20950.0,22.0,2.43
6285,19742.35,22000.0,189.0,146.85
6286,21731.4,21900.0,13.0,157.93
6287,20686.8,21650.0,24.0,2.43
6288,18856.85,18850.0,8.0,112.44
6289,19624.7,21000.0,161.0,197.11
6290,19674.55,17900.0,3.0,1749.31
6291,19674.25,19450.0,6.0,229.94
6292,19411.75,20200.0,10.0,2.43
6293,19672.35,18900.0,10.0,748.63
6294,19306.05,19550.0,59.00000000000001,257.02
6295,19384.3,19800.0,22.0,51.82
6296,19574.9,20350.0,9.0,2.43
6297,20133.3,23000.0,192.0,82.17
6298,20686.8,21600.0,52.0,83.44
6299,19545.75,19650.0,28.0,166.7
6300,21456.65,20600.0,76.0,1255.35
6301,19517.0,21000.0,13.0,2.43
6302,19047.25,20950.0,6.0,2.43
6303,18816.7,18750.0,16.0,198.93
6304,19716.45,19900.0,64.0,318.46
6305,19811.85,21250.0,36.0,2.43
6306,18972.1,19000.0,64.0,387.53
6307,21150.15,21300.0,8.0,137.81
6308,19428.3,20550.0,20.0,2.43
6309,19512.35,21050.0,31.0,2.43
6310,18665.5,20000.0,6.0,2.43
6311,19526.55,21000.0,56.99999999999999,2.43
6312,19395.3,20400.0,14.0,2.43
6313,19322.55,18500.0,3.0,726.39
6314,19398.5,18800.0,56.99999999999999,809.81
6315,19523.55,21100.0,28.0,2.43
6316,21453.1,24000.0,9.0,2.43
6317,19783.4,11000.0,37.0,8924.05
6318,19230.6,21100.0,55.00000000000001,2.43
6319,19765.2,21000.0,406.0,1095.19
6320,19079.6,19150.0,30.0,199.72
6321,19659.9,21350.0,7.0,2.43
6322,19716.45,18500.0,1.0,1110.45
6323,21255.05,22500.0,70.0,116.49
6324,19398.5,17800.0,22.0,1591.2
6325,20267.9,20900.0,55.00000000000001,121.3
6326,20070.0,19300.0,15.0,746.89
6327,21349.4,22750.0,13.0,2.43
6328,21731.4,18000.0,181.0,4363.77
6329,19393.6,18850.0,3.0,450.82
6330,19347.45,18300.0,29.0,1089.79
6331,21453.1,22900.0,16.0,2.43
6332,19783.4,20300.0,37.0,80.02
6333,19765.2,20200.0,28.0,73.23
6334,19632.55,20200.0,22.0,24.3
6335,19672.35,19900.0,66.0,365.31
6336,19671.1,21700.0,8.0,2.43
6337,21418.65,21750.0,3.0,55.16
6338,21182.7,22000.0,42.0,85.85
6339,19398.5,17300.0,1.0,2024.71
6340,19996.35,19600.0,24.0,467.15
6341,19716.45,20950.0,1.0,2.43
6342,19306.05,18700.0,59.00000000000001,820.46
6343,19624.7,20800.0,7.0,2.43
6344,21418.65,21350.0,24.0,366.46
6345,21778.7,22700.0,63.00000000000001,161.12
6346,19794.7,22000.0,398.0,619.01
6347,19671.1,18500.0,1.0,1158.45
6348,19528.75,18700.0,86.00000000000001,1184.35
6349,19355.9,20050.0,52.0,88.07
6350,18755.9,23000.0,105.99999999999999,2.43
6351,21349.4,21850.0,13.0,60.62
6352,19497.3,18600.0,14.0,852.22
6353,19632.55,20150.0,1.0,2.43
6354,21349.4,22650.0,34.0,2.43
6355,20070.0,20300.0,1.0,25.63
6356,19646.05,18700.0,62.0,1171.0
6357,19543.1,19350.0,21.0,303.36
6358,21453.1,21550.0,23.0,255.95
6359,19140.9,18150.0,3.0,917.39
6360,19901.4,18000.0,463.0,3610.94
6361,18755.9,20150.0,8.0,2.43
6362,20855.1,21900.0,23.0,2.43
6363,19680.6,20700.0,2.0,2.43
6364,19659.9,21450.0,0.0,2.43
6365,19543.1,21400.0,48.99999999999999,2.43
6366,19386.7,19700.0,0.0,4.3
6367,20906.4,19100.0,79.0,2160.82
6368,19574.9,20400.0,9.0,2.43
6369,19331.8,19700.0,20.0,63.72
6370,19389.0,19350.0,86.00000000000001,549.81
6371,20686.8,20400.0,31.0,530.21
6372,19384.3,17900.0,15.0,1475.36
6373,20096.6,20350.0,8.0,50.34
6374,20901.15,21200.0,48.99999999999999,296.51
6375,18716.15,19500.0,44.0,44.59
6376,19281.75,20100.0,17.0,2.43
6377,19047.25,18450.0,34.0,693.25
6378,19833.15,20200.0,71.0,294.91
6379,21349.4,18800.0,6.0,2533.13
6380,19347.45,19700.0,15.0,33.67
6381,19727.05,19900.0,14.0,66.51
6382,18716.15,19100.0,2.0,2.43
6383,19811.5,19750.0,16.0,185.4
6384,18665.5,19100.0,34.0,77.13
6385,19342.65,20750.0,30.0,2.43
6386,19444.0,19850.0,36.0,81.34
6387,18771.25,19450.0,7.0,2.43
6388,19543.1,21000.0,140.0,173.39
6389,19811.85,19900.0,36.0,245.77
6390,19996.35,18750.0,3.0,1147.66
6391,20133.3,19950.0,17.0,290.22
6392,20192.35,18900.0,6.0,1213.83
6393,19742.35,17800.0,7.0,1941.9
6394,19079.6,19550.0,9.0,3.16
6395,19611.05,18850.0,1.0,652.2
6396,19659.9,17100.0,35.0,2720.21
6397,19526.55,19450.0,29.0,309.07
6398,19833.15,19300.0,71.0,854.85
6399,18989.15,21000.0,15.0,2.43
6400,19811.35,19900.0,15.0,105.89
6401,19659.9,19500.0,35.0,401.73
6402,19306.05,19050.0,59.00000000000001,555.22
6403,19889.7,20000.0,2.0,51.68
6404,18755.9,18850.0,22.0,143.27
6405,19545.75,20100.0,14.0,2.52
6406,19733.55,20800.0,2.0,2.43
6407,19230.6,19100.0,20.0,241.31
6408,18826.0,18750.0,27.0,268.16
6409,19570.85,18500.0,23.0,1090.0
6410,20969.4,21500.0,83.0,363.84
6411,19406.7,21150.0,9.0,2.43
6412,19543.1,20300.0,0.0,2.43
6413,19443.5,21400.0,22.0,2.43
6414,21441.35,19000.0,93.0,2841.44
6415,19727.05,20100.0,14.0,32.06
6416,19675.45,20550.0,71.0,110.75
6417,19435.3,20800.0,27.0,2.43
6418,19122.15,20850.0,36.0,2.43
6419,19428.3,21000.0,48.0,2.43
6420,19727.05,20600.0,21.0,2.43
6421,19542.65,21000.0,69.0,3.54
6422,19497.3,17600.0,21.0,1878.52
6423,19574.9,19150.0,51.00000000000001,642.27
6424,19794.7,19800.0,20.0,196.78
6425,21150.15,20300.0,1.0,837.02
6426,19659.9,19900.0,63.00000000000001,345.39
6427,19753.8,17900.0,31.0,1906.43
6428,19672.35,17800.0,3.0,1875.96
6429,19381.65,20300.0,7.0,2.43
6430,19742.35,20800.0,0.0,2.43
6431,19542.65,19550.0,34.0,256.02
6432,21441.35,22350.0,9.0,2.43
6433,19439.4,20450.0,16.0,2.43
6434,19047.25,20450.0,62.0,2.43
6435,19355.9,18250.0,3.0,1019.3
6436,19406.7,20100.0,51.00000000000001,80.99
6437,20192.35,20050.0,6.0,185.97
6438,20969.4,22350.0,20.0,2.43
6439,18755.45,18700.0,38.0,327.25
6440,19778.3,17000.0,519.0,4313.84
6441,20901.15,18850.0,7.0,2080.83
6442,19122.15,20450.0,64.0,3.69
6443,19512.35,19400.0,80.0,594.91
6444,19543.1,18500.0,0.0,959.17
6445,19281.75,20100.0,10.0,2.43
6446,19436.1,20250.0,22.0,2.43
6447,18688.1,17850.0,0.0,782.8
6448,19543.1,17000.0,21.0,2575.28
6449,19396.45,18000.0,37.0,1476.73
6450,19140.9,19000.0,17.0,246.59
6451,19253.8,18200.0,14.0,1059.89
6452,19381.65,19400.0,7.0,96.33
6453,19545.75,19450.0,14.0,194.86
6454,19811.85,20250.0,1.0,2.43
6455,19811.85,20800.0,15.0,2.43
6456,19632.55,19950.0,8.0,24.91
6457,20997.1,20100.0,3.0,860.1
6458,19517.0,18350.0,6.0,1097.65
6459,20901.15,18400.0,21.0,2606.31
6460,19523.55,21450.0,28.0,2.43
6461,19993.2,20300.0,79.0,352.2
6462,18688.1,17250.0,14.0,1474.3
6463,19811.5,20850.0,2.0,2.43
6464,18716.15,17000.0,44.0,1819.24
6465,20133.15,20150.0,28.0,261.03
6466,19611.05,20200.0,22.0,18.81
6467,21182.7,21400.0,14.0,105.01
6468,19395.3,18900.0,21.0,531.32
6469,19133.25,20400.0,0.0,2.43
6470,19819.95,19900.0,13.0,93.62
6471,21654.75,21500.0,29.0,462.69
6472,21150.15,21000.0,22.0,434.26
6473,20267.9,22000.0,27.0,2.43
6474,19133.25,18700.0,7.0,391.48
6475,19632.55,18100.0,50.0,1656.34
6476,19365.25,21450.0,14.0,2.43
6477,19689.85,22000.0,261.0,218.3
6478,19386.7,18000.0,0.0,1320.16
6479,19122.15,20250.0,8.0,2.43
6480,19512.35,20500.0,24.0,2.43
6481,19638.3,19700.0,13.0,107.5
6482,19413.75,20700.0,21.0,2.43
6483,21778.7,22000.0,35.0,289.75
6484,19733.55,20900.0,2.0,2.43
6485,19574.9,19500.0,30.0,280.15
6486,19727.05,20250.0,7.0,2.43
6487,18989.15,21300.0,15.0,2.43
6488,18691.2,18500.0,24.0,317.21
6489,19526.55,20150.0,1.0,2.43
6490,18665.5,18600.0,20.0,222.15
6491,19384.3,20100.0,8.0,2.43
6492,20133.3,21650.0,17.0,2.43
6493,21418.65,19500.0,17.0,2002.12
6494,19653.5,20250.0,83.0,200.0
6495,19731.8,19100.0,69.0,954.82
6496,19638.3,20700.0,62.0,48.45
6497,21255.05,21500.0,35.0,257.81
6498,19794.0,17000.0,77.0,3058.94
6499,19355.9,18150.0,3.0,1156.15
6500,18856.85,19350.0,1.0,2.43
6501,19731.75,20000.0,73.0,332.7
6502,20855.1,21100.0,86.00000000000001,512.46
6503,19733.55,19250.0,58.0,757.83
6504,20103.1,19350.0,0.0,661.04
6505,18857.25,18150.0,35.0,810.03
6506,19122.15,21050.0,8.0,2.43
6507,20686.8,18700.0,3.0,1994.8
6508,20192.35,20000.0,40.99999999999999,421.35
6509,19265.8,21150.0,13.0,2.43
6510,19434.55,20950.0,17.0,2.43
6511,19811.35,20700.0,22.0,2.43
6512,19331.8,20850.0,13.0,2.43
6513,19794.7,21500.0,6.0,2.43
6514,19745.0,18100.0,13.0,1713.3
6515,19996.35,21300.0,24.0,2.43
6516,19381.65,19850.0,56.0,159.78
6517,19411.75,20500.0,24.0,2.43
6518,19322.55,17600.0,10.0,1654.05
6519,19716.45,20650.0,8.0,2.43
6520,19659.9,19100.0,35.0,709.23
6521,19528.75,20650.0,16.0,2.43
6522,20855.1,19500.0,23.0,1430.55
6523,20103.1,18000.0,105.0,2483.81
6524,18665.5,20050.0,13.0,2.43
6525,19742.35,21000.0,70.0,49.71
6526,19979.15,20850.0,28.0,2.43
6527,19674.55,21350.0,10.0,2.43
6528,19413.75,17850.0,0.0,1489.55
6529,19753.8,20000.0,24.0,91.25
6530,19230.6,19750.0,55.00000000000001,109.25
6531,19140.9,20150.0,31.0,2.43
6532,19396.45,19150.0,37.0,430.63
6533,19783.4,19600.0,9.0,225.03
6534,19765.2,20400.0,70.0,159.75
6535,19230.6,20250.0,27.0,2.43
6536,21150.15,22100.0,1.0,2.43
6537,19778.3,19450.0,15.0,374.56
6538,19253.8,20750.0,0.0,2.43
6539,18856.85,18900.0,1.0,52.37
6540,19833.15,21150.0,8.0,2.43
6541,20906.4,21350.0,30.0,110.97
6542,19794.7,19900.0,13.0,93.86
6543,19434.55,20900.0,3.0,2.43
6544,19047.25,20350.0,89.99999999999999,69.92
6545,19526.55,19600.0,22.0,178.94
6546,21654.75,21800.0,15.0,187.84
6547,19638.3,21600.0,20.0,2.43
6548,19542.65,19200.0,13.0,348.79
6549,19802.0,21000.0,63.00000000000001,42.21
6550,19133.25,21400.0,28.0,2.43
6551,19624.7,21450.0,0.0,2.43
6552,19542.65,19950.0,27.0,62.29
6553,19742.35,18500.0,0.0,1173.01
6554,19671.1,20050.0,71.0,273.66
6555,19794.0,20350.0,48.99999999999999,102.68
6556,20906.4,19900.0,44.0,1205.53
6557,19564.5,18450.0,6.0,1028.23
6558,19653.5,20500.0,13.0,2.43
6559,19749.25,19850.0,2.0,48.9
6560,19393.6,20300.0,17.0,2.43
6561,19428.3,19550.0,27.0,163.04
6562,19802.0,19300.0,21.0,552.08
6563,20686.8,19250.0,3.0,1472.84
6564,19653.5,19100.0,6.0,458.75
6565,20096.6,20500.0,36.0,103.86
6566,19528.75,20200.0,86.00000000000001,194.93
6567,19281.75,20000.0,248.0,809.35
6568,19528.8,19000.0,297.0,1756.31
6569,20926.35,21600.0,8.0,2.43
6570,19310.15,24000.0,40.99999999999999,2.43
6571,19996.35,19000.0,3.0,896.66
6572,19694.0,20850.0,24.0,2.43
6573,20103.1,18900.0,7.0,1129.31
6574,20926.35,21150.0,29.0,189.25
6575,19526.55,19600.0,29.0,224.13
6576,19742.35,21050.0,0.0,2.43
6577,19731.75,19300.0,44.99999999999999,622.65
6578,19638.3,20650.0,6.0,2.43
6579,19310.15,22000.0,223.0,142.8
6580,19386.7,18850.0,63.00000000000001,802.68
6581,20686.8,15000.0,115.0,6151.88
6582,21150.15,19300.0,8.0,1960.92
6583,19680.6,15000.0,65.0,4944.54
6584,19745.0,21400.0,6.0,2.43
6585,21453.1,20150.0,9.0,1322.95
6586,19731.75,21050.0,24.0,2.43
6587,19979.15,18000.0,42.0,2065.2
6588,19611.05,19400.0,8.0,224.82
6589,19434.55,19700.0,24.0,79.0
6590,19265.8,20400.0,62.0,35.39
6591,19133.25,19200.0,14.0,98.79
6592,19901.4,13000.0,8.0,7233.51
6593,19406.7,19150.0,2.0,214.6
6594,19281.75,20400.0,38.0,2.43
6595,19355.9,18850.0,80.0,869.65
6596,19745.0,19200.0,40.99999999999999,764.68
6597,19794.0,15000.0,77.0,5080.02
6598,19523.55,18850.0,0.0,589.33
6599,20686.8,19400.0,17.0,1348.02
6600,20192.35,19500.0,831.0,3502.1
6601,19632.55,20100.0,22.0,41.39
6602,20926.35,21800.0,29.0,26.94
6603,21182.7,21600.0,42.0,188.26
6604,19689.85,21300.0,16.0,2.43
6605,19133.25,17500.0,0.0,1547.86
6606,18755.45,17900.0,3.0,833.07
6607,19133.25,18000.0,7.0,1082.96
6608,19411.75,19750.0,52.0,173.98
6609,19425.35,20500.0,76.0,81.05
6610,19411.75,20600.0,10.0,2.43
6611,19122.15,20700.0,64.0,2.43
6612,21418.65,25000.0,101.0,2.43
6613,20103.1,20450.0,14.0,43.37
6614,19398.5,19400.0,56.99999999999999,386.74
6615,18826.0,20050.0,76.0,56.41
6616,19122.15,19550.0,22.0,43.92
6617,18716.15,23000.0,107.0,2.43
6618,19731.8,20600.0,69.0,117.6
6619,19794.7,20850.0,34.0,2.43
6620,19811.5,18500.0,44.0,1416.68
6621,19528.8,19800.0,52.0,212.73
6622,19281.75,21050.0,31.0,2.43
6623,20901.15,19700.0,0.0,1154.43
6624,20070.0,20900.0,43.00000000000001,42.08
6625,19833.15,18950.0,1.0,820.94
6626,19689.85,20050.0,23.0,65.49
6627,19646.05,17500.0,34.0,2234.93
6628,18691.2,19700.0,3.0,2.43
6629,18989.15,19300.0,8.0,26.14
6630,19393.6,20850.0,3.0,2.43
6631,20686.8,20250.0,31.0,645.6
6632,20906.4,21000.0,44.0,369.76
6633,19306.05,20350.0,17.0,2.43
6634,18857.25,18700.0,35.0,358.81
6635,21418.65,21700.0,31.0,217.42
6636,18972.1,19600.0,29.0,31.7
6637,19230.6,18400.0,27.0,853.45
6638,18755.45,18600.0,31.0,345.43
6639,19802.0,17850.0,7.0,1937.7
6640,21349.4,18400.0,34.0,3081.94
6641,19189.05,19950.0,20.0,2.43
6642,19413.75,17450.0,0.0,1901.91
6643,21150.15,19100.0,1.0,2291.65
6644,19079.6,20000.0,2.0,2.43
6645,18857.25,22000.0,63.00000000000001,2.43
6646,20686.8,20150.0,3.0,549.09
6647,18665.5,19200.0,69.0,164.67
6648,19653.5,21100.0,83.0,36.76
6649,19753.8,21100.0,17.0,2.43
6650,19497.3,19200.0,21.0,370.29
6651,18972.1,16400.0,29.0,2606.07
6652,19443.55,19400.0,17.0,185.12
6653,19047.25,18800.0,6.0,255.22
6654,19443.5,19950.0,22.0,29.13
6655,19632.55,18500.0,78.0,1406.7
6656,19322.55,18500.0,24.0,842.53
6657,19435.3,18900.0,13.0,510.39
6658,19993.2,20300.0,9.0,38.57
6659,18989.15,18300.0,56.99999999999999,891.34
6660,19783.4,19950.0,37.0,206.53
6661,19439.4,20800.0,2.0,2.43
6662,19819.95,20150.0,20.0,56.33
6663,19901.4,21700.0,22.0,2.43
6664,19733.55,19850.0,16.0,102.5
6665,19386.7,20350.0,35.0,2.43
6666,20901.15,20600.0,14.0,412.1
6667,20267.9,19450.0,55.00000000000001,1033.95
6668,19253.8,20250.0,14.0,2.43
6669,18771.25,19700.0,0.0,2.43
6670,19680.6,20600.0,37.0,23.69
6671,19731.75,20100.0,17.0,40.76
6672,19778.3,22000.0,64.0,2.43
6673,19638.3,20000.0,272.0,1076.75
6674,21778.7,22800.0,14.0,2.43
6675,19778.3,21100.0,1.0,2.43
6676,19386.7,19300.0,7.0,147.73
6677,19281.75,19000.0,38.0,485.46
6678,19047.25,18900.0,6.0,191.89
6679,18826.0,18450.0,76.0,742.84
6680,19517.0,18800.0,55.00000000000001,914.66
6681,20997.1,20700.0,80.0,828.09
6682,19322.55,18000.0,10.0,1251.78
6683,19545.75,20400.0,7.0,2.43
6684,20906.4,19800.0,44.0,1301.63
6685,19396.45,21350.0,9.0,2.43
6686,19671.1,19000.0,1.0,598.07
6687,19597.3,17500.0,143.0,2598.88
6688,18856.85,20050.0,8.0,2.43
6689,19675.45,19550.0,43.00000000000001,405.1
6690,20969.4,19650.0,6.0,1272.71
6691,19428.3,21200.0,20.0,2.43
6692,19411.75,22000.0,416.0,501.89
6693,21255.05,21350.0,7.0,135.25
6694,19716.45,18550.0,8.0,1084.45
6695,19794.0,17800.0,48.99999999999999,2146.66
6696,19395.3,21200.0,0.0,2.43
6697,21255.05,20600.0,35.0,873.8
6698,19439.4,18300.0,16.0,1117.6
6699,19384.3,20850.0,1.0,2.43
6700,19674.55,19700.0,38.0,273.87
6701,20926.35,21050.0,1.0,62.61
6702,19411.75,18950.0,24.0,512.96
6703,19783.4,21050.0,2.0,2.43
6704,19047.25,19050.0,6.0,106.39
6705,19253.8,20900.0,28.0,2.43
6706,19624.7,20000.0,42.0,108.77
6707,19406.7,18850.0,2.0,472.53
6708,19517.0,20950.0,27.0,2.43
6709,21418.65,20400.0,3.0,982.94
6710,20267.9,18800.0,6.0,1439.39
6711,19811.5,20250.0,16.0,23.84
6712,19542.65,20650.0,40.99999999999999,2.43
6713,19624.7,15000.0,161.0,5108.34
6714,19436.1,20350.0,85.0,123.0
6715,19443.55,19700.0,3.0,14.43
6716,20133.3,21600.0,17.0,2.43
6717,19889.7,20950.0,9.0,2.43
6718,20096.6,19400.0,1.0,666.12
6719,19727.05,19650.0,48.99999999999999,381.2
6720,19526.55,20600.0,15.0,2.43
6721,19434.55,19200.0,3.0,206.18
6722,19611.05,20500.0,22.0,2.43
6723,21441.35,20900.0,16.0,652.04
6724,19811.35,19150.0,1.0,573.48
6725,19751.05,19700.0,6.0,121.71
6726,18817.4,17750.0,2.0,986.23
6727,19365.25,20800.0,42.0,2.43
6728,18989.15,18700.0,85.0,733.55
6729,19047.25,19850.0,6.0,2.43
6730,20133.3,20050.0,24.0,275.88
6731,19434.55,18000.0,500.0,3131.33
6732,21731.4,23150.0,27.0,2.43
6733,20926.35,21100.0,1.0,53.02
6734,19079.6,18000.0,149.0,1704.25
6735,18771.25,19400.0,21.0,12.75
6736,21456.65,21950.0,6.0,31.28
6737,19979.15,20050.0,0.0,48.0
6738,21453.1,21800.0,2.0,44.88
6739,18755.9,17000.0,105.99999999999999,2117.14
6740,19465.0,20450.0,43.00000000000001,11.41
6741,20906.4,21650.0,9.0,2.43
6742,19671.1,20000.0,1.0,3.94
6743,19347.45,20100.0,8.0,2.43
6744,20926.35,21450.0,15.0,39.29
6745,19675.45,18050.0,15.0,1662.61
6746,21418.65,21600.0,3.0,84.52
6747,19406.7,16000.0,51.00000000000001,3565.58
6748,19731.8,18200.0,40.99999999999999,1673.63
6749,19395.3,19650.0,0.0,11.15
6750,19731.8,20300.0,40.99999999999999,91.34
6751,19674.25,18850.0,6.0,760.35
6752,20686.8,19100.0,3.0,1624.69
6753,19355.9,19000.0,10.0,358.32
6754,21453.1,20350.0,37.0,1271.08
6755,19393.6,19200.0,3.0,183.51
6756,20267.9,21600.0,34.0,2.43
6757,18755.45,18600.0,10.0,226.29
6758,19671.1,20650.0,1.0,2.43
6759,20997.1,26000.0,108.0,2.43
6760,19395.3,18850.0,7.0,484.23
6761,20901.15,21450.0,28.0,92.92
6762,19778.3,18600.0,36.0,1265.02
6763,19542.65,20000.0,433.0,1548.18
6764,21255.05,21900.0,35.0,108.2
6765,19528.75,20900.0,16.0,2.43
6766,19680.6,18550.0,37.0,1238.3
6767,19436.1,21250.0,15.0,2.43
6768,18989.15,19650.0,1.0,2.43
6769,19742.35,17700.0,7.0,2060.45
6770,20133.3,19850.0,17.0,354.1
6771,21441.35,22050.0,2.0,2.43
6772,20096.6,18300.0,8.0,1788.8
6773,19133.25,19950.0,14.0,2.43
6774,19811.35,19850.0,29.0,218.3
6775,19342.65,17000.0,121.0,2749.46
6776,19811.5,11000.0,72.0,8982.73
6777,19322.55,19200.0,10.0,181.01
6778,21778.7,21550.0,14.0,386.71
6779,21453.1,20800.0,9.0,680.49
6780,19413.75,18950.0,0.0,379.65
6781,21453.1,20400.0,2.0,996.96
6782,19443.55,18200.0,17.0,1244.53
6783,21441.35,21650.0,65.0,478.86
6784,19611.05,20300.0,50.0,75.55
6785,18817.4,18250.0,2.0,487.28
6786,19381.65,19900.0,28.0,57.61
6787,20855.1,20050.0,30.0,913.63
6788,20937.7,21700.0,1.0,2.43
6789,19322.55,22000.0,542.0,702.6
6790,19753.8,20450.0,59.00000000000001,113.22
6791,21654.75,21050.0,29.0,811.87
6792,19523.55,18200.0,28.0,1400.64
6793,21778.7,22300.0,21.0,86.32
6794,19396.45,19600.0,37.0,171.03
6795,19265.8,20800.0,20.0,2.43
6796,20969.4,18700.0,20.0,2342.24
6797,20686.8,18800.0,3.0,1891.47
6798,19122.15,25000.0,155.0,2.43
6799,18771.25,18150.0,0.0,557.21
6800,19731.75,21200.0,31.0,2.43
6801,19745.0,22000.0,887.0000000000001,1885.12
6802,21418.65,20650.0,38.0,988.87
6803,19672.35,17300.0,3.0,2415.14
6804,19122.15,20100.0,22.0,2.43
6805,19794.0,19100.0,14.0,662.2
6806,19653.5,19000.0,55.00000000000001,830.22
6807,19189.05,17500.0,13.0,1626.2
6808,19733.55,18800.0,30.0,986.2
6809,21255.05,21900.0,21.0,59.43
6810,18755.45,20100.0,3.0,2.43
6811,19638.3,18850.0,27.0,835.59
6812,19979.15,19900.0,0.0,111.62
6813,21441.35,21100.0,16.0,490.97
6814,18856.85,19700.0,36.0,14.76
6815,19122.15,19850.0,36.0,29.52
6816,19434.55,20150.0,17.0,2.43
6817,21255.05,24000.0,371.0,531.74
6818,19331.8,19700.0,83.0,354.03
6819,19745.0,13000.0,69.0,7245.37
6820,19751.05,21150.0,13.0,2.43
6821,19733.55,17500.0,2.0,2190.98
6822,19545.75,19750.0,28.0,111.42
6823,19523.55,20150.0,63.00000000000001,127.42
6824,19434.55,21000.0,17.0,2.43
6825,19398.5,19200.0,85.0,663.28
6826,21778.7,20950.0,7.0,829.56
6827,21255.05,21100.0,28.0,434.88
6828,19253.8,20300.0,14.0,2.43
6829,18665.5,19500.0,69.0,96.1
6830,19545.75,20900.0,14.0,2.43
6831,19497.3,21000.0,84.0,42.37
6832,19778.3,19850.0,15.0,129.23
6833,19425.35,19550.0,20.0,104.05
6834,19436.1,19200.0,85.0,689.49
6835,19310.15,18350.0,13.0,930.18
6836,19347.45,18000.0,56.99999999999999,1529.64
6837,19381.65,19700.0,56.0,239.31
6838,19047.25,18400.0,34.0,737.35
6839,19413.75,19800.0,28.0,71.77
6840,20906.4,19100.0,44.0,1977.07
6841,19443.55,18900.0,10.0,498.14
6842,19122.15,18000.0,246.0,2115.74
6843,19794.0,16000.0,77.0,4067.64
6844,18755.45,21000.0,192.0,138.68
6845,19996.35,18700.0,3.0,1203.14
6846,19265.8,21200.0,62.0,2.43
6847,18688.1,19000.0,77.0,329.47
6848,19436.1,21150.0,8.0,2.43
6849,20103.1,21050.0,0.0,2.43
6850,19819.95,20850.0,20.0,2.43
6851,19833.15,20100.0,8.0,35.21
6852,19133.25,21000.0,56.0,2.43
6853,19745.0,19750.0,13.0,186.44
6854,19542.65,19050.0,6.0,415.12
6855,18688.1,19150.0,0.0,2.43
6856,19733.55,20950.0,9.0,2.43
6857,19395.3,19400.0,21.0,182.11
6858,20906.4,21800.0,2.0,2.43
